ch0,ch1,ch2,ch3,ch4
-6.0243,-0.68204,-1.1203,-1.0416,0.69249
-6.7772,-0.24149,-0.70307,2.0401,-2.6269
-2.4106,0.25551,-1.7019,-1.9443,-1.3401
-0.64745,-0.56545,-2.7694,-1.596,-2.6894
-0.73362,4.3524,-0.23858,-0.45924,3.8334
-0.63904,4.963,1.4089,0.5203,0.52707
2.6441,5.3267,0.32515,0.53381,0.45595
0.97646,1.4283,2.0109,1.5256,2.8846
-3.0841,-0.52902,1.7305,0.88181,-0.33283
-0.97183,-3.7211,-2.1788,0.30087,-4.8476
-0.67124,-4.4585,3.3287,3.4348,-1.9259
0.066284,-2.9488,5.5675,4.0021,2.972
0.99141,-2.4774,2.2131,1.2021,-1.1897
2.0669,-0.83754,-3.2814,-1.7036,-2.1623
-0.29262,-2.4933,-5.564,-3.1709,-0.57832
1.7227,-0.91095,0.45405,-2.6395,0.5958
2.2905,-0.50113,5.3876,-0.59791,4.2956
2.0136,0.24054,3.9149,0.93695,2.8575
0.71863,-0.31853,-1.339,0.795,-3.4373
3.6405,1.0491,-7.0035,-2.0646,-1.761
2.4482,1.8255,-0.84781,-1.0612,-0.56725
1.6771,2.5296,0.0031187,-2.1581,-0.4228
-0.55285,1.2944,-0.91238,0.10477,1.4666
2.4246,3.9542,1.6923,3.4922,4.3932
3.1443,2.4697,1.7554,2.134,1.9592
1.2726,-0.98002,-1.2874,3.4501,-0.60827
-4.8189,-2.7078,-1.8427,-0.3938,-3.1879
-5.6216,-2.1627,-0.12619,-3.2466,-5.6246
-2.6347,-0.67782,-2.956,2.1737,-2.4614
-1.1711,-1.7572,-0.74445,-0.59659,0.69
-0.96552,-0.69633,-1.0877,-1.9076,-2.1157
-1.3342,-0.9042,-0.75504,0.028737,3.6685
0.25699,-0.82345,2.1499,1.9766,1.922
1.3273,0.74002,3.4874,-1.0889,-2.1626
3.9548,4.2733,0.55516,0.71327,1.2281
2.5897,1.7748,-0.2045,-0.26175,1.8907
-2.075,-0.28804,0.90269,-2.6747,-2.9006
-4.0667,-0.53528,0.52546,-2.1662,1.4145
-0.66686,1.1638,2.8384,1.6154,0.94066
-0.61242,2.4106,0.18113,0.28238,-0.86498
-1.1417,-2.6855,-1.4757,-1.718,-3.0016
1.3593,2.6024,0.089775,0.30575,-0.69499
1.3502,1.9413,0.89143,-2.7456,-1.7789
-1.7684,-1.5839,-0.86999,-2.9663,-1.3573
-2.3078,-2.0435,0.12708,-0.23555,-0.35331
-1.7786,0.23028,-0.25533,0.091067,2.2709
-0.6445,-0.77416,1.196,1.6072,5.0465
-0.3249,-1.4717,0.67337,0.37787,-2.354
3.778,0.98047,-0.38914,-0.75865,-1.7637
-0.096278,-2.2316,-1.3995,-1.8261,1.9853
-1.4715,-1.2699,-1.3727,-0.018807,4.2909
-0.84771,-0.53939,-1.1142,2.2878,3.3468
-1.0948,-1.9985,0.34952,3.549,-1.0812
0.51768,0.083782,-1.9383,-0.0517,-5.0545
-0.65197,1.685,0.99993,3.8099,2.7516
2.2162,5.3119,0.69616,-0.098162,4.6863
-0.1102,2.0486,-0.35469,-0.41501,0.25416
-0.096352,-1.5527,0.29459,1.8522,1.7574
0.67434,-2.3686,3.935,1.4788,2.0949
5.3866,0.66978,3.276,1.4106,0.83099
5.6926,0.36499,-1.6306,-1.5712,-5.4684
-0.85472,-3.3896,-4.4327,-2.2592,-7.5892
-2.2256,-2.051,-3.7056,-0.91153,0.76977
-0.22201,-1.6816,-1.588,-2.6027,0.73977
0.6011,3.8854,1.7408,1.0258,-1.7094
3.2503,2.4599,0.53447,-0.2984,-1.4994
0.38388,-0.99371,-2.156,-1.5859,-2.6193
-3.26,-1.2432,-0.45509,1.4937,-2.9284
-1.0602,-2.0157,0.67097,1.364,0.14994
-2.2195,-2.3409,1.7879,-0.11339,-0.76286
0.34163,-1.6483,0.63032,1.6473,2.1045
1.5734,-1.1022,-1.6965,1.0058,2.5683
4.5678,3.5799,0.68854,-0.084146,0.46439
0.30975,3.1494,0.85947,-0.21554,-0.22425
-3.0697,2.1027,-1.6804,0.58494,-1.6167
-3.977,0.62906,-0.70313,-0.8706,0.79424
-2.0563,0.935,-0.32837,-1.0096,1.4844
-2.1528,-3.9393,-0.56623,0.97764,0.80937
-2.0676,-2.612,5.8211,1.8701,2.8729
-0.38334,-0.23093,5.0389,3.0082,0.23597
-1.6002,-1.1635,-0.078266,0.71857,1.935
0.26176,-1.3403,-5.445,-2.1434,-0.1381
0.19061,-1.5581,-2.6502,-1.9485,2.0006
0.62798,-1.644,-2.6935,-1.5441,1.5451
0.55218,2.3886,0.93226,0.58876,-1.2681
0.17329,2.6096,0.75797,-1.2968,-0.075046
1.0732,-0.47073,-0.74135,1.1369,0.28262
0.24652,2.0158,-1.0607,-0.75578,0.21671
1.2573,3.9398,0.94904,2.5453,1.4011
0.056167,3.1573,-1.0582,-0.83393,0.73679
0.33959,0.22755,0.59167,-2.0664,-0.58621
-0.18268,-0.3079,-1.94,-1.5907,0.71603
6.0593,0.77923,-0.73379,-1.2021,2.563
2.6421,-1.2758,0.7244,2.2898,1.3113
-3.0346,-1.5158,-1.3916,-1.1869,1.644
-2.8049,-2.2583,-0.11767,-1.7137,-2.537
-1.0302,0.36562,0.69751,0.095954,-1.8521
-1.7645,3.1682,2.919,-0.58676,2.3272
0.075472,2.5687,1.4652,0.058386,1.037
-1.7915,1.7443,1.0699,0.30015,-3.3859
0.76537,3.1138,0.44483,-0.35377,-1.7994
5.9417,0.76274,6.3574,5.5303,3.3042
3.3532,-1.5848,1.2643,3.4812,0.86984
0.98741,-1.3033,-2.2415,-2.3924,2.2377
0.076112,-2.6458,-3.4966,-2.9068,0.049728
4.5311,-0.76008,3.3606,-0.30851,-2.3367
-1.4377,-2.5754,4.0367,2.0441,-2.7772
-5.4904,-5.3907,1.2949,1.9894,-2.0831
-3.5015,-3.3667,-4.737,-3.6916,-5.5373
1.3161,1.7723,-1.6159,-2.026,-2.7704
2.642,2.7752,3.4586,-0.69484,-1.05
-1.6369,1.5982,0.73832,0.51036,0.19358
-4.4227,0.40215,0.33993,-0.052965,-3.1399
-2.945,1.8056,1.2912,0.091258,-1.5766
-0.54578,1.9676,-2.9001,-1.0773,-0.41652
2.428,-0.3466,-1.8245,-3.2772,2.2806
1.7492,-4.062,-3.943,-3.3101,1.5595
-2.5929,-3.998,-3.2745,-1.9519,2.4177
-2.8836,-3.5934,-3.5557,0.50239,-1.8008
-1.7454,-1.6806,-2.006,-2.586,-4.2465
0.12757,1.958,-0.84288,1.2173,-1.2742
-0.72675,1.9752,2.7965,2.4003,5.0592
1.181,-0.18074,2.4269,0.99108,4.1103
-0.84257,0.80086,-1.1122,-0.37481,-4.6287
0.32509,-0.56409,-3.7233,-0.24682,-2.1531
1.53,-1.8721,-1.1073,-0.28622,4.6184
-0.61793,1.5792,0.38638,1.9027,-1.7872
0.35245,2.8003,0.76834,0.33347,-4.5104
5.5997,2.8723,2.7924,1.899,0.86228
5.4919,1.2176,1.2864,3.6605,2.6478
-2.0462,-2.4066,-2.2056,-2.0002,-2.2234
-2.7051,-2.6211,4.2922,3.6148,1.2408
-0.62276,-1.9733,1.695,1.5844,1.5665
-1.1819,-1.4317,-2.2339,-0.93949,-0.13672
2.5263,-0.64445,-2.9822,-2.2887,-1.5108
4.4644,2.2685,-0.20369,-0.4261,3.5631
-1.1706,0.49375,0.46373,5.4328,2.5645
-0.74678,-0.14347,0.29507,1.5749,2.3354
-1.1599,1.763,1.352,-1.4339,-0.85084
-2.5665,-1.2392,1.4143,-3.8807,-0.93282
0.40823,-1.8989,0.3122,0.36856,0.36982
-0.42929,1.5283,1.6338,-1.698,0.71536
-0.72937,-0.12216,-1.4396,-0.79265,-1.6396
0.24422,2.377,0.35694,-1.4723,1.0892
-1.6076,0.31221,2.1163,2.2898,1.9881
0.7119,3.9966,0.62803,6.1903,4.9288
2.1793,2.97,3.8386,2.2198,4.6143
1.6536,-0.11933,2.1101,-2.6374,-2.6797
3.9748,2.1234,-1.0769,-3.9119,4.5326
0.74649,4.3256,-0.16139,-0.14021,-1.2651
-1.6106,0.070777,1.703,-2.1198,-2.5611
-2.761,1.1046,-0.011994,0.27857,-1.5203
-0.74478,0.18635,-0.72202,1.3995,0.2286
-0.61946,1.4029,-2.4646,4.3434,0.35358
0.68379,-5.9564,-2.692,5.1631,0.58062
0.44512,-2.5135,-0.54372,0.69356,3.7396
-0.12644,1.1628,3.2767,0.91235,0.95099
1.7907,3.7954,3.1532,1.8474,-2.0113
4.5055,-0.40286,-0.50713,0.40105,-2.5418
2.8767,-1.3767,2.0345,-2.8493,-1.6513
-3.4543,-3.2044,0.51404,-0.54647,-2.6757
-4.4283,-0.76713,-2.8312,-0.46402,-1.2669
-1.7955,1.0398,1.3703,-3.3725,0.77245
-1.6928,-1.2321,1.1157,-1.6501,-3.5746
4.4356,2.5523,-2.2408,-1.9654,-3.0893
2.45,2.8765,-3.4934,-2.7981,-0.43637
0.59127,0.29032,-1.9401,-1.4941,0.81309
-0.43507,-3.4213,-4.5621,-0.2036,1.2523
-1.7941,-1.8045,-2.0171,-0.29741,-3.4846
-3.1839,-1.1454,-1.0714,2.4094,-0.64433
-2.0767,-0.065823,-1.203,-0.30942,1.9406
-1.3323,0.83696,1.4193,-0.79938,1.4195
-1.2502,-1.3815,1.8137,0.25268,-1.6874
-0.97439,-1.5666,3.1706,-1.5247,-1.8741
-1.9132,-0.82481,-2.7222,-4.6998,-1.2491
0.048666,-2.7975,-5.0042,-3.2266,-0.72088
-1.1146,-4.0116,-2.9285,-2.0688,-2.2398
-0.4825,2.0209,2.2394,0.58849,-2.8791
-1.1504,1.821,2.6031,2.8891,0.38822
0.84757,-0.048707,2.4389,-0.49158,4.4795
0.33952,-4.7591,-2.4441,-0.23795,3.433
1.998,-1.8291,-1.3605,-1.6019,-3.8477
2.0955,-2.7299,-1.1613,-0.72766,3.9759
2.6435,-1.5462,0.56602,-0.26904,1.2999
2.4641,1.0749,-0.36698,-0.59775,-5.2855
-1.3766,-1.8572,0.87753,0.61526,-1.9076
0.17095,-0.10291,-1.3301,-0.66467,1.4555
0.044908,1.7704,0.32808,1.4938,0.54144
2.7347,1.1566,1.8333,2.1722,2.0324
0.327,0.097584,4.8925,4.5918,-0.019888
-2.339,1.6103,2.5785,2.976,1.4819
-1.7945,4.3233,2.5269,1.5509,5.3777
-0.42003,0.29477,-0.52204,2.0835,0.40519
0.059966,-0.78028,2.7908,2.9866,2.3647
-0.1817,0.58942,6.2521,7.3652,6.0132
-1.2058,0.71434,1.6523,1.8945,2.6842
0.1423,1.3036,-4.0089,-2.0594,-2.2062
1.2754,1.2314,-1.255,-2.187,-3.9026
4.4194,1.6114,0.62456,-1.4603,-0.13772
0.58217,2.5227,1.0359,-0.93445,-0.89937
-1.5564,2.3287,0.93907,-0.14077,-2.3455
-0.74818,1.2683,-0.39314,-0.79698,-1.7165
0.69722,-0.36124,1.7687,0.75755,0.84841
-0.9039,1.0397,-0.82693,-1.002,3.0961
-0.30885,-1.2525,-3.2241,0.5585,-0.016177
1.4132,3.7649,-4.4805,0.82661,1.001
0.28964,5.4482,-1.69,-1.7494,2.6653
-1.8411,3.9901,-3.5876,0.13882,-2.4774
-1.4797,-1.318,-3.0288,-0.43026,-2.1501
0.2945,-2.523,-3.1943,-2.0688,-1.2856
0.13359,-2.2435,-1.6692,-3.1764,-2.6139
-0.30998,-2.1202,-2.1113,-1.4015,-2.3781
0.66263,-1.4753,-0.25234,-2.5032,-0.38176
-1.0522,-2.0922,-0.41639,-1.0624,5.5569
0.74388,-1.5552,0.44868,-0.56763,3.3144
4.955,0.49512,1.271,0.21674,1.7398
4.5921,0.48873,5.2533,0.59072,-2.4282
3.0924,0.14811,2.9615,0.2227,-1.2742
-0.59761,-1.2851,-2.4418,-1.0017,-2.377
-1.665,0.038452,-0.24482,0.72654,-1.9826
2.4543,2.4892,1.0615,-0.24859,2.8616
-1.7095,3.7335,1.2679,1.3459,3.1936
-3.7129,-3.3927,1.5413,2.1443,-1.7222
-2.8282,-4.5635,4.1343,0.43821,-4.4617
-2.0636,-2.4364,4.4174,5.3008,1.5755
-1.0878,-1.8352,-2.4945,3.8765,-0.054192
-4.0885,-1.6949,-0.2419,0.77113,0.74557
-1.8168,-0.59833,1.9125,1.2617,1.9422
3.1735,0.19768,-2.3086,-4.035,-3.066
-1.0238,-0.901,-3.5351,-5.1885,-2.9748
-1.8836,-0.89043,2.0766,-0.27346,0.59628
2.7973,-0.60246,0.99062,-2.0271,-0.70393
-0.44628,0.45789,-3.4728,-3.4067,-3.8366
-4.5489,0.61664,-3.5324,0.047278,-0.87084
-2.3276,0.26762,-0.45867,-0.27842,2.2612
-0.17315,1.3645,-0.60396,0.10204,3.7916
-0.30409,-0.60843,3.1708,-0.91684,1.6808
1.1206,-0.82259,2.3439,-1.2551,-4.0719
0.68611,-1.2324,2.3555,0.54048,-2.6594
3.3127,0.83783,0.1706,-1.0093,0.55478
3.6348,4.0203,-0.24659,-0.42903,0.13178
-1.2239,2.4833,0.94508,1.5408,-1.5686
-2.0688,-0.40492,-2.6829,0.60312,-1.2509
-0.89737,-1.4947,-2.588,-0.22873,-1.0969
2.0362,-2.9424,0.34359,1.2273,0.039748
-0.18486,1.8777,0.065452,3.6132,2.5493
-1.2365,-0.32711,-1.9249,-0.11803,-0.56542
0.84553,-0.45656,-3.0394,-2.2621,0.83614
-1.9909,-1.0094,0.79322,1.0531,0.25585
1.1882,0.98032,-0.53901,0.13335,0.7353
-0.31578,-0.069031,-1.3896,3.1689,1.0802
5.8539,1.5394,0.2241,5.9476,5.0518
3.2913,1.8402,0.4698,1.7467,1.9493
2.6615,2.6124,-0.74154,-2.6234,1.6202
-0.57438,-1.9335,0.55183,-1.391,3.7446
-1.0769,1.7041,0.61849,0.78247,4.1329
-2.0315,4.9418,2.5943,-0.64186,-2.3336
3.1659,1.8706,0.91344,-2.6999,-4.2639
2.5689,-0.4921,-0.18482,-0.80619,1.8528
3.7094,-0.6494,0.32738,-0.14896,0.94566
-3.9572,-1.3421,-0.63583,-1.8857,-4.5633
-4.5797,-4.2938,1.4731,0.30861,3.3204
-1.8554,-3.3536,1.0659,1.2855,1.5165
-2.0015,-1.7722,-2.8624,-1.9881,-5.7428
-1.1796,-0.77712,1.7619,-2.5725,-0.79238
-0.090374,-1.2814,1.6141,-3.2195,-1.7702
-0.57892,-0.050361,0.92764,0.2116,-3.464
-0.78027,3.1788,2.8171,0.1322,-2.9064
0.1023,1.6858,1.3642,-0.86676,-1.6059
-0.31948,-1.143,-2.2442,0.58998,-0.20934
1.2335,0.37047,2.0209,2.6381,1.0495
-0.028389,0.088474,5.1257,0.80838,2.3465
-1.4962,0.01896,0.99129,2.7023,1.7727
0.23218,-2.3938,0.49855,2.9561,4.7268
2.2664,-0.39026,3.4311,2.4076,4.2172
4.73,2.2588,-2.0336,-2.2391,2.1131
3.117,4.8687,-3.3182,-0.064559,-0.34718
-1.978,-0.34931,-3.7388,-1.6551,-1.4941
-1.9357,-5.674,-2.9808,-1.9348,-2.0751
0.17909,0.34728,-1.0198,1.1988,-2.5108
0.63642,0.19097,-1.872,-0.55222,5.9063
2.6871,-1.6043,-2.1235,-1.5895,3.2097
1.6375,0.71633,-0.84955,-1.0316,-5.4746
-2.9511,-2.4293,-3.3323,-1.6149,-5.5822
-3.1657,-1.4029,-0.86405,-0.55698,-1.9612
-0.88876,-0.38479,-2.4316,1.4356,-1.2341
-0.93563,0.34942,0.55139,3.3455,-0.72445
-1.3198,0.12385,0.46759,4.8485,2.0912
-0.7897,3.1899,0.88744,0.94582,3.4267
0.94262,0.89999,0.16712,0.88277,1.6455
0.12853,0.95225,-0.74509,-1.574,-3.9614
0.49966,-0.98149,2.4339,-1.8534,-5.7684
-0.57984,0.31974,0.41992,-1.9687,-0.2353
0.41937,-0.35587,-0.50011,-1.2993,1.9926
-1.3548,-0.97685,0.83935,-1.6759,1.259
-1.3371,-1.0925,1.1705,-0.013433,-3.4388
1.0159,0.35206,1.6961,-1.65,-0.85931
4.4671,1.9235,-0.11835,3.3687,3.5222
6.0933,2.949,6.3787,6.2007,2.4855
-1.9667,0.038208,0.23673,2.6557,-0.61211
-4.755,-1.1134,-3.5646,-1.6645,-0.42542
0.14736,4.0862,-1.1815,-2.6111,0.77605
1.4926,2.8498,0.35795,-1.3036,0.93184
4.5448,1.7368,1.5686,0.79904,0.70491
1.4813,-1.3058,1.3877,2.7254,-0.19351
-3.1938,1.8056,-0.5941,0.91515,-0.87664
-3.3958,1.0423,0.84125,-3.0802,3.0325
-3.7692,0.27424,-0.092486,-3.1584,4.351
2.3837,-3.3554,-1.4141,-2.8488,1.9398
0.96697,-2.4943,-4.0442,-1.3707,-2.3596
-1.6066,0.74566,0.5073,1.4566,2.6596
-4.6746,-0.32186,1.4458,1.049,1.6637
-0.177,-3.0938,-0.93775,-2.7268,-4.5426
-1.9155,-2.4712,-3.3677,-0.4424,-1.0123
0.58489,-1.4872,-0.85007,2.7513,1.2741
-1.6801,-1.5405,3.6475,4.0066,-1.1494
-1.9585,-1.957,2.1032,-0.86597,-3.7512
-0.84383,-0.62215,-1.4606,-4.3994,-3.5167
2.088,3.3701,-0.39187,2.1964,0.67775
0.99963,2.3861,-1.5655,-2.987,-0.29985
-0.6731,-1.709,-1.4112,-1.8344,2.9462
2.4277,-0.19997,1.7225,-1.0606,-1.1499
3.6464,-1.0863,0.0222,-1.6714,-3.0888
0.53968,-0.84884,0.74037,2.6847,0.12753
-1.5537,-1.3914,3.458,5.5009,2.9296
-1.2687,-0.77309,-1.9891,2.4666,5.6607
-0.42578,0.46645,-5.3452,0.1375,1.2602
0.14889,2.9327,-1.3217,-2.2651,-3.8023
0.62589,3.6875,0.40874,-2.9214,-2.0251
1.2001,1.7001,1.1525,-2.3702,1.2767
-0.32555,1.8288,0.59789,-1.5192,-4.1016
-1.0752,1.8556,0.595,0.30549,-3.8803
1.6416,-0.88746,1.2787,1.5075,1.6764
1.6993,1.3505,0.61588,3.407,1.7436
1.1824,2.5292,1.5168,2.1232,0.76684
0.58413,1.205,2.8256,-1.6948,-2.3466
0.84618,0.21982,5.0999,1.5877,2.9062
6.414,-1.9104,-1.6095,-0.33424,1.6859
3.257,-2.2311,1.4946,3.4744,4.4795
-2.17,-3.4466,0.86719,3.2381,0.83578
-1.4656,-3.7461,1.3348,-0.94167,-0.813
-0.91939,-3.3996,-2.9926,-1.5733,-2.3881
-0.99,2.2323,-2.4101,-3.3054,2.2689
-0.10099,3.1985,-1.1445,-3.5268,1.6153
3.651,1.1807,0.61096,-0.73486,2.903
0.70049,0.15648,1.1313,-1.4139,-2.1296
-3.8719,-1.3269,-5.2197,-1.5205,-5.3668
0.55401,-4.9928,-7.1615,-1.8669,-4.1926
-0.5068,-0.76016,-2.2139,-1.226,2.5157
-1.4504,3.6333,-1.0616,-0.60286,-1.6711
-2.74,1.0191,-2.7975,-1.47,-4.1376
-1.4067,-5.1671,-0.75106,-2.0774,-0.37481
-0.46838,-4.3228,4.9796,1.8781,0.34482
0.003082,0.6213,5.4784,3.4628,1.5893
7.1505,1.6673,3.89,-1.197,2.3646
0.14378,2.4309,-4.7135,-2.0247,2.0014
-3.5958,-0.52185,-2.102,1.4878,1.2948
2.4297,0.14407,0.20531,1.1073,3.5208
0.27745,-0.17161,3.3639,2.3361,2.9236
-3.6931,2.0015,1.1752,1.2337,-0.34965
-5.2859,1.5574,-2.7794,2.2688,-4.1091
-1.3237,-0.011589,-1.7901,1.8685,-2.8439
-0.93705,-1.7973,-0.80739,-0.19153,-1.1174
-2.4813,1.603,3.0902,0.12127,-1.4907
0.039696,1.9071,5.6348,3.7959,-1.1303
-0.92803,-1.4471,1.5985,1.781,-0.80062
-0.18266,-1.7046,-3.9931,-0.85816,-3.2069
1.2589,0.8108,-2.2977,-1.2164,1.3192
-0.54365,1.9246,1.016,0.28035,-0.38785
2.9856,3.277,2.3833,4.851,2.1095
0.40077,1.1146,3.5766,5.1484,5.1351
1.1841,2.3211,2.1822,0.61175,3.6426
3.9769,-0.79762,-4.7579,1.5361,0.84035
2.6146,-4.3304,-2.6466,0.017507,1.794
-3.3773,-3.8585,-0.98562,-2.8665,-2.0337
-3.3189,-1.2684,2.2533,-3.5291,-1.8318
0.32564,0.17091,-1.0071,-1.5427,-3.5279
1.4096,-2.0856,-2.9542,-2.1961,-0.22005
-0.72171,0.46902,-0.053262,1.2714,2.0707
-0.2994,1.7792,0.86568,3.2356,2.7574
1.0736,-0.98163,3.6836,-0.11552,-0.23154
0.88579,0.7448,5.2896,-0.74103,-0.77064
0.18194,3.1419,1.2308,-0.89258,-0.75844
-0.45173,2.2948,-2.8582,-3.3611,-0.64597
-0.17007,-0.12495,-3.0207,-3.1274,-0.952
-0.90693,0.026292,4.4053,1.0724,0.18407
4.6689,2.4598,1.5447,-1.3676,2.3931
2.8723,0.88848,-3.5203,-1.7121,-0.66362
-1.1378,0.69168,-0.86944,-6.5942,-0.32833
1.2557,0.12468,-2.2001,-2.8676,1.0679
1.3225,-2.3638,0.10443,1.9327,-2.9545
-2.9019,-1.4705,1.108,-0.43898,-1.083
-2.6283,-2.1688,0.12997,-2.4994,1.2758
-1.4242,-2.1002,-0.5705,-0.58089,-0.27694
-0.24888,1.6974,-1.7307,0.75508,-2.7346
-0.94132,-0.66554,-1.7139,0.45016,2.9316
-1.1031,-2.8768,1.1696,-0.69871,2.0388
-0.23265,0.94159,2.9167,-1.6482,-2.9624
-1.0923,1.4098,4.7199,2.7176,-4.9221
0.62056,4.9038,4.827,4.0642,0.41603
-0.36364,5.3891,1.2282,1.3045,2.0287
-0.55661,-1.9918,-2.7192,0.87516,-1.2308
0.58497,-1.8595,-4.7148,0.41039,0.82684
4.2471,1.404,-2.8253,0.06463,2.8748
4.5104,2.8045,1.4369,1.6109,3.8371
-0.47873,3.1399,2.0667,3.1266,3.2109
-3.0987,-2.2677,-3.9297,3.5074,-2.1519
-1.0364,-2.8691,-6.1105,0.14476,-2.3146
-1.7829,-2.7953,0.8358,-0.46533,-2.964
1.5881,-2.0972,0.75404,-2.5826,1.397
5.9366,-0.3025,-3.4725,-1.4543,4.7881
4.2691,2.7393,0.60799,-0.843,1.1338
1.8321,3.0891,0.6948,-0.93306,-4.5188
-1.7804,2.0933,-0.54196,0.48526,-2.8521
-4.3846,-2.5588,-0.11257,-0.89205,-1.7949
-1.6039,-4.1695,0.11774,2.4897,2.6196
-1.7213,0.40046,2.556,0.6513,0.30326
-2.6721,-1.4625,-0.38195,-0.1682,-3.562
-1.4131,-1.3533,-1.5358,0.27195,0.97818
-0.014075,-2.4781,-0.92879,-2.2785,2.6651
-1.5607,-3.4536,2.4043,0.51141,-3.7893
-0.57235,1.9525,0.49131,-0.34462,-1.4872
-0.64233,-1.5993,-3.1938,-1.0684,-0.78868
-0.55757,-1.3725,-1.3206,-1.672,2.1805
-0.19617,3.1394,0.25321,-1.1183,1.6661
2.8181,2.4594,2.8029,1.0203,4.1479
4.414,2.6042,4.1119,2.673,1.5424
-0.24143,1.4482,-0.69885,2.1825,-2.1271
0.012807,-1.2852,-2.7178,1.6077,-0.38667
-0.17088,-2.8544,0.16129,3.8847,2.1914
-0.96574,-0.44663,5.4513,4.3249,2.7331
-1.6577,-1.0332,-1.5992,1.6516,2.3487
-1.1939,-2.7664,-2.5036,-4.9509,-4.14
-0.6359,-0.26122,0.15504,-5.5422,-2.4706
0.78379,-1.1016,-3.0232,-3.7671,-0.72477
0.56616,0.64505,3.979,-0.79536,-2.1542
3.3057,1.0956,3.9172,1.3933,1.4056
2.4864,0.65083,2.2387,1.7233,1.975
2.2011,3.4954,-0.32451,-0.49504,0.5328
2.2993,3.4152,1.0478,1.6249,0.86464
0.86411,1.987,2.7127,-0.017821,2.9193
-3.0071,-1.5985,-4.9647,-0.99633,0.27091
-4.2441,-1.367,-6.0569,0.81671,-0.5865
-3.029,-1.1829,-4.7512,1.3844,0.79182
-1.253,0.43987,-1.3702,-1.6361,-1.9538
2.4759,1.7239,-0.10341,-2.5567,-0.90058
-2.0205,-0.79137,-0.46742,-3.199,-1.5175
0.8399,0.19354,0.91477,-1.5892,-1.0324
3.832,1.7527,3.4189,0.78113,0.26592
2.0465,3.6421,3.2816,0.036613,-0.21302
-4.2968,1.5258,-1.4071,-2.3793,-4.1477
-5.4315,-2.8611,-5.2858,2.9514,0.16055
-2.4325,-2.1942,-0.99088,4.6123,3.8253
0.5945,-0.8981,0.53258,1.3409,-1.9513
-2.1834,-1.8668,0.19781,1.0605,-0.3944
-0.79993,-2.2615,0.5699,-0.58087,-0.9976
1.028,-2.406,0.33228,-0.62199,-3.2117
4.8077,1.2012,-0.22729,-0.46913,0.82722
2.1622,-0.51126,1.7457,-2.2299,-1.0816
-4.7439,-0.82576,0.65742,-4.1008,-3.1093
2.6502,2.1589,2.8927,-1.4197,0.19518
1.3228,0.94719,-0.37193,-0.17583,0.3264
-1.9118,-0.57372,-0.4074,-1.5695,-1.0146
-0.48144,-0.38822,0.8578,1.5431,-0.95701
5.5291,4.887,6.6061,3.7164,4.3515
5.066,3.6365,2.9487,-1.4424,1.8485
2.8091,2.1457,-0.99654,0.13927,0.40731
0.97514,0.65466,-1.9794,-0.65301,5.8172
-3.0408,-1.6017,-0.67328,0.91528,2.7644
-4.2209,-4.3792,0.47417,-1.2429,-2.9467
-3.6647,-3.4518,0.73795,-1.3376,-2.6062
-1.6324,-1.3711,2.2053,0.9636,-0.28046
-1.5319,-0.59948,-1.507,-0.57532,-0.53065
2.3991,0.54169,0.026194,0.96888,2.9303
3.7481,0.73217,1.0684,1.4153,2.1014
1.642,0.38472,1.872,1.7654,2.6456
2.1329,0.065364,3.2449,3.7611,1.5738
-2.6031,-1.5556,2.6623,1.6838,1.6012
-5.7585,1.6321,3.712,1.516,1.1607
-3.3422,2.4859,-3.1006,0.55936,-2.5111
-2.0529,-3.3931,-5.1007,-1.439,-6.1997
-0.068086,-4.0629,-2.6875,-0.31253,-4.1456
4.8809,0.097497,-3.8289,2.9326,3.0386
4.3916,1.1796,-1.1151,2.3437,1.7524
1.5942,0.29271,-2.3879,-0.25794,-0.76854
2.0161,-0.016094,-2.4983,-3.4911,2.7104
-2.5565,-2.013,-1.3654,-0.33171,-0.59329
-3.2313,0.043266,-2.7046,2.0479,-0.95991
-0.56332,-0.91532,-0.41802,1.9033,-1.457
1.917,1.4664,-0.74126,-1.9698,0.76897
-0.48851,0.65174,0.013508,-2.2262,-1.7677
-3.5689,1.0238,1.4815,-2.7746,-4.4984
-1.0022,0.4373,-0.28973,-2.5382,-2.1509
-0.26107,0.7783,-1.5121,-0.65106,-1.243
-0.7567,1.1331,0.50137,-2.0087,-1.1608
-1.4964,0.58099,-0.046225,-1.5357,-0.29645
3.6692,1.368,0.36958,-0.72031,3.0798
5.1211,1.1234,0.51954,-0.9128,3.8634
3.1172,2.0046,0.59718,0.76079,4.3205
1.8339,3.2109,0.61275,1.0317,3.2778
-1.8191,0.91817,1.8133,3.094,-1.2229
-2.6273,-3.1435,-1.4441,2.01,-4.8552
-0.78963,-2.75,-0.16826,0.78313,-0.59704
0.33461,-1.5025,2.7616,0.9144,-0.22691
-1.3711,-1.8198,5.4724,1.9468,2.4917
0.31292,-1.8631,2.8212,-0.50657,-0.65387
1.1981,2.4675,-2.753,0.53692,-0.29669
2.7513,5.5523,2.3373,-0.81175,3.8091
3.4406,1.8359,0.10836,-3.8625,2.67
2.0827,-0.56439,-4.7922,-1.8537,-0.9979
-2.0414,-2.3763,-3.5576,0.25366,-4.494
-1.8813,-2.4349,-1.8356,3.3688,-1.3143
-0.93571,-1.3865,-2.0821,0.73217,0.16715
